nypd_pct_cd,incident_date,cip_jobs,counts
77.0,2022-05-10,Non Critical,7
77.0,2022-05-10,Serious,6
77.0,2022-05-11,Critical,7
77.0,2022-05-11,Non CIP,320
77.0,2022-05-11,Non Critical,11
77.0,2022-05-11,Serious,8
77.0,2022-05-12,Critical,2
77.0,2022-05-12,Non CIP,341
77.0,2022-05-12,Non Critical,6
77.0,2022-05-12,Serious,7
77.0,2022-05-13,Critical,5
77.0,2022-05-13,Non CIP,317
77.0,2022-05-13,Non Critical,15
77.0,2022-05-13,Serious,5
77.0,2022-05-14,Critical,2
77.0,2022-05-14,Non CIP,264
77.0,2022-05-14,Non Critical,5
77.0,2022-05-14,Serious,10
77.0,2022-05-15,Non CIP,307
77.0,2022-05-15,Non Critical,4
77.0,2022-05-15,Serious,8
77.0,2022-05-16,Critical,4
77.0,2022-05-16,Non CIP,285
77.0,2022-05-16,Non Critical,7
77.0,2022-05-17,Critical,8
77.0,2022-05-17,Non CIP,306
77.0,2022-05-17,Non Critical,9
77.0,2022-05-17,Serious,8
77.0,2022-05-18,Critical,4
77.0,2022-05-18,Non CIP,306
77.0,2022-05-18,Non Critical,6
77.0,2022-05-18,Serious,8
77.0,2022-05-19,Critical,2
77.0,2022-05-19,Non CIP,316
77.0,2022-05-19,Non Critical,7
77.0,2022-05-19,Serious,5
77.0,2022-05-20,Critical,3
77.0,2022-05-20,Non CIP,300
77.0,2022-05-20,Non Critical,12
77.0,2022-05-20,Serious,4
77.0,2022-05-21,Critical,3
77.0,2022-05-21,Non CIP,317
77.0,2022-05-21,Non Critical,14
77.0,2022-05-21,Serious,4
77.0,2022-05-22,Critical,7
77.0,2022-05-22,Non CIP,283
77.0,2022-05-22,Non Critical,10
77.0,2022-05-22,Serious,9
77.0,2022-05-23,Critical,4
77.0,2022-05-23,Non CIP,281
77.0,2022-05-23,Non Critical,11
77.0,2022-05-23,Serious,4
77.0,2022-05-24,Critical,1
77.0,2022-05-24,Non CIP,310
77.0,2022-05-24,Non Critical,7
77.0,2022-05-24,Serious,7
77.0,2022-05-25,Critical,9
77.0,2022-05-25,Non CIP,309
77.0,2022-05-25,Non Critical,10
77.0,2022-05-25,Serious,8
77.0,2022-05-26,Critical,1
77.0,2022-05-26,Non CIP,326
77.0,2022-05-26,Non Critical,9
77.0,2022-05-26,Serious,4
77.0,2022-05-27,Critical,6
77.0,2022-05-27,Non CIP,294
77.0,2022-05-27,Non Critical,10
77.0,2022-05-27,Serious,7
77.0,2022-05-28,Critical,3
77.0,2022-05-28,Non CIP,282
77.0,2022-05-28,Non Critical,8
77.0,2022-05-28,Serious,7
77.0,2022-05-29,Critical,5
77.0,2022-05-29,Non CIP,267
77.0,2022-05-29,Non Critical,9
77.0,2022-05-29,Serious,3
77.0,2022-05-30,Critical,1
77.0,2022-05-30,Non CIP,281
77.0,2022-05-30,Non Critical,8
77.0,2022-05-30,Serious,10
77.0,2022-05-31,Critical,5
77.0,2022-05-31,Non CIP,312
77.0,2022-05-31,Non Critical,8
77.0,2022-05-31,Serious,4
77.0,2022-06-01,Critical,2
77.0,2022-06-01,Non CIP,294
77.0,2022-06-01,Non Critical,9
77.0,2022-06-01,Serious,8
77.0,2022-06-02,Critical,5
77.0,2022-06-02,Non CIP,318
77.0,2022-06-02,Non Critical,10
77.0,2022-06-02,Serious,2
77.0,2022-06-03,Critical,1
77.0,2022-06-03,Non CIP,341
77.0,2022-06-03,Non Critical,9
77.0,2022-06-03,Serious,5
77.0,2022-06-04,Critical,4
77.0,2022-06-04,Non CIP,330
77.0,2022-06-04,Non Critical,19
77.0,2022-06-04,Serious,3
77.0,2022-06-05,Critical,5
77.0,2022-06-05,Non CIP,276
77.0,2022-06-05,Non Critical,9
77.0,2022-06-05,Serious,6
77.0,2022-06-06,Critical,11
77.0,2022-06-06,Non CIP,296
77.0,2022-06-06,Non Critical,7
77.0,2022-06-06,Serious,4
77.0,2022-06-07,Non CIP,272
77.0,2022-06-07,Non Critical,4
77.0,2022-06-07,Serious,8
77.0,2022-06-08,Critical,4
77.0,2022-06-08,Non CIP,329
77.0,2022-06-08,Non Critical,8
77.0,2022-06-08,Serious,5
77.0,2022-06-09,Critical,3
77.0,2022-06-09,Non CIP,286
77.0,2022-06-09,Non Critical,11
77.0,2022-06-09,Serious,7
77.0,2022-06-10,Critical,2
77.0,2022-06-10,Non CIP,295
77.0,2022-06-10,Non Critical,9
77.0,2022-06-10,Serious,5
77.0,2022-06-11,Critical,3
77.0,2022-06-11,Non CIP,288
77.0,2022-06-11,Non Critical,16
77.0,2022-06-11,Serious,1
77.0,2022-06-12,Critical,2
77.0,2022-06-12,Non CIP,281
77.0,2022-06-12,Non Critical,6
77.0,2022-06-12,Serious,6
77.0,2022-06-13,Critical,3
77.0,2022-06-13,Non CIP,200
77.0,2022-06-13,Non Critical,7
77.0,2022-06-13,Serious,6
77.0,2022-06-14,Non CIP,252
77.0,2022-06-14,Non Critical,11
77.0,2022-06-14,Serious,4
77.0,2022-06-15,Critical,2
77.0,2022-06-15,Non CIP,216
77.0,2022-06-15,Non Critical,6
77.0,2022-06-15,Serious,6
77.0,2022-06-16,Critical,5
77.0,2022-06-16,Non CIP,234
77.0,2022-06-16,Non Critical,13
77.0,2022-06-16,Serious,5
77.0,2022-06-17,Critical,1
77.0,2022-06-17,Non CIP,301
77.0,2022-06-17,Non Critical,8
77.0,2022-06-17,Serious,8
77.0,2022-06-18,Critical,2
77.0,2022-06-18,Non CIP,335
77.0,2022-06-18,Non Critical,5
77.0,2022-06-18,Serious,6
77.0,2022-06-19,Critical,6
77.0,2022-06-19,Non CIP,317
77.0,2022-06-19,Non Critical,11
77.0,2022-06-19,Serious,7
77.0,2022-06-20,Critical,2
77.0,2022-06-20,Non CIP,299
77.0,2022-06-20,Non Critical,6
77.0,2022-06-20,Serious,1
77.0,2022-06-21,Critical,3
77.0,2022-06-21,Non CIP,303
77.0,2022-06-21,Non Critical,15
77.0,2022-06-21,Serious,1
77.0,2022-06-22,Critical,6
77.0,2022-06-22,Non CIP,249
77.0,2022-06-22,Non Critical,12
77.0,2022-06-22,Serious,7
77.0,2022-06-23,Critical,1
77.0,2022-06-23,Non CIP,273
77.0,2022-06-23,Non Critical,12
77.0,2022-06-23,Serious,7
77.0,2022-06-24,Critical,2
77.0,2022-06-24,Non CIP,277
77.0,2022-06-24,Non Critical,11
77.0,2022-06-24,Serious,8
77.0,2022-06-25,Critical,6
77.0,2022-06-25,Non CIP,289
77.0,2022-06-25,Non Critical,9
77.0,2022-06-25,Serious,8
77.0,2022-06-26,Critical,3
77.0,2022-06-26,Non CIP,292
77.0,2022-06-26,Non Critical,11
77.0,2022-06-26,Serious,11
77.0,2022-06-27,Critical,2
77.0,2022-06-27,Non CIP,274
77.0,2022-06-27,Non Critical,7
77.0,2022-06-27,Serious,1
77.0,2022-06-28,Critical,3
77.0,2022-06-28,Non CIP,286
77.0,2022-06-28,Non Critical,9
77.0,2022-06-28,Serious,9
77.0,2022-06-29,Critical,2
77.0,2022-06-29,Non CIP,271
77.0,2022-06-29,Non Critical,16
77.0,2022-06-29,Serious,5
77.0,2022-06-30,Critical,5
77.0,2022-06-30,Non CIP,259
77.0,2022-06-30,Non Critical,13
77.0,2022-06-30,Serious,3
77.0,2022-07-01,Critical,1
77.0,2022-07-01,Non CIP,303
77.0,2022-07-01,Non Critical,6
77.0,2022-07-01,Serious,2
77.0,2022-07-02,Critical,4
77.0,2022-07-02,Non CIP,266
77.0,2022-07-02,Non Critical,14
77.0,2022-07-02,Serious,3
77.0,2022-07-03,Critical,3
77.0,2022-07-03,Non CIP,280
77.0,2022-07-03,Non Critical,7
77.0,2022-07-03,Serious,4
77.0,2022-07-04,Critical,3
77.0,2022-07-04,Non CIP,296
77.0,2022-07-04,Non Critical,11
77.0,2022-07-04,Serious,8
77.0,2022-07-05,Critical,2
77.0,2022-07-05,Non CIP,278
77.0,2022-07-05,Non Critical,6
77.0,2022-07-05,Serious,3
77.0,2022-07-06,Critical,3
77.0,2022-07-06,Non CIP,272
77.0,2022-07-06,Non Critical,2
77.0,2022-07-06,Serious,2
77.0,2022-07-07,Critical,5
77.0,2022-07-07,Non CIP,263
77.0,2022-07-07,Non Critical,4
77.0,2022-07-07,Serious,7
77.0,2022-07-08,Critical,1
77.0,2022-07-08,Non CIP,252
77.0,2022-07-08,Non Critical,6
77.0,2022-07-08,Serious,3
77.0,2022-07-09,Non CIP,253
77.0,2022-07-09,Non Critical,4
77.0,2022-07-09,Serious,10
77.0,2022-07-10,Critical,2
77.0,2022-07-10,Non CIP,260
77.0,2022-07-10,Non Critical,4
77.0,2022-07-10,Serious,5
77.0,2022-07-11,Non CIP,258
77.0,2022-07-11,Non Critical,9
77.0,2022-07-11,Serious,3
77.0,2022-07-12,Critical,5
77.0,2022-07-12,Non CIP,248
77.0,2022-07-12,Non Critical,9
77.0,2022-07-12,Serious,3
77.0,2022-07-13,Critical,3
77.0,2022-07-13,Non CIP,277
77.0,2022-07-13,Non Critical,3
77.0,2022-07-13,Serious,7
77.0,2022-07-14,Critical,5
77.0,2022-07-14,Non CIP,277
77.0,2022-07-14,Non Critical,4
77.0,2022-07-14,Serious,6
77.0,2022-07-15,Critical,3
77.0,2022-07-15,Non CIP,282
77.0,2022-07-15,Non Critical,11
77.0,2022-07-15,Serious,4
77.0,2022-07-16,Critical,2
77.0,2022-07-16,Non CIP,280
77.0,2022-07-16,Non Critical,5
77.0,2022-07-16,Serious,5
77.0,2022-07-17,Non CIP,278
77.0,2022-07-17,Non Critical,7
77.0,2022-07-17,Serious,4
77.0,2022-07-18,Critical,1
77.0,2022-07-18,Non CIP,257
77.0,2022-07-18,Non Critical,11
77.0,2022-07-18,Serious,6
77.0,2022-07-19,Critical,4
77.0,2022-07-19,Non CIP,288
77.0,2022-07-19,Non Critical,10
77.0,2022-07-19,Serious,5
77.0,2022-07-20,Critical,1
77.0,2022-07-20,Non CIP,294
77.0,2022-07-20,Non Critical,9
77.0,2022-07-20,Serious,4
77.0,2022-07-21,Critical,6
77.0,2022-07-21,Non CIP,253
77.0,2022-07-21,Non Critical,5
77.0,2022-07-21,Serious,8
77.0,2022-07-22,Critical,2
77.0,2022-07-22,Non CIP,313
77.0,2022-07-22,Non Critical,5
77.0,2022-07-22,Serious,2
77.0,2022-07-23,Critical,2
77.0,2022-07-23,Non CIP,309
77.0,2022-07-23,Non Critical,6
77.0,2022-07-23,Serious,5
77.0,2022-07-24,Critical,5
77.0,2022-07-24,Non CIP,290
77.0,2022-07-24,Non Critical,6
77.0,2022-07-24,Serious,4
77.0,2022-07-25,Critical,5
77.0,2022-07-25,Non CIP,258
77.0,2022-07-25,Non Critical,13
77.0,2022-07-25,Serious,2
77.0,2022-07-26,Critical,2
77.0,2022-07-26,Non CIP,298
77.0,2022-07-26,Non Critical,9
77.0,2022-07-26,Serious,6
77.0,2022-07-27,Critical,4
77.0,2022-07-27,Non CIP,266
77.0,2022-07-27,Non Critical,5
77.0,2022-07-27,Serious,6
77.0,2022-07-28,Critical,3
77.0,2022-07-28,Non CIP,247
77.0,2022-07-28,Non Critical,5
77.0,2022-07-28,Serious,5
77.0,2022-07-29,Critical,2
77.0,2022-07-29,Non CIP,301
77.0,2022-07-29,Non Critical,3
77.0,2022-07-30,Critical,8
77.0,2022-07-30,Non CIP,270
77.0,2022-07-30,Non Critical,13
77.0,2022-07-30,Serious,1
77.0,2022-07-31,Critical,5
77.0,2022-07-31,Non CIP,292
77.0,2022-07-31,Non Critical,6
77.0,2022-07-31,Serious,9
77.0,2022-08-01,Critical,6
77.0,2022-08-01,Non CIP,267
77.0,2022-08-01,Non Critical,10
77.0,2022-08-01,Serious,4
77.0,2022-08-02,Critical,1
77.0,2022-08-02,Non CIP,250
77.0,2022-08-02,Non Critical,10
77.0,2022-08-02,Serious,7
77.0,2022-08-03,Critical,2
77.0,2022-08-03,Non CIP,218
77.0,2022-08-03,Non Critical,6
77.0,2022-08-03,Serious,7
77.0,2022-08-04,Critical,6
77.0,2022-08-04,Non CIP,247
77.0,2022-08-04,Non Critical,8
77.0,2022-08-04,Serious,8
77.0,2022-08-05,Critical,3
77.0,2022-08-05,Non CIP,303
77.0,2022-08-05,Non Critical,4
77.0,2022-08-05,Serious,5
77.0,2022-08-06,Critical,1
77.0,2022-08-06,Non CIP,313
77.0,2022-08-06,Non Critical,11
77.0,2022-08-06,Serious,2
77.0,2022-08-07,Critical,3
77.0,2022-08-07,Non CIP,287
77.0,2022-08-07,Non Critical,11
77.0,2022-08-07,Serious,9
77.0,2022-08-08,Critical,1
77.0,2022-08-08,Non CIP,280
77.0,2022-08-08,Non Critical,6
77.0,2022-08-08,Serious,5
77.0,2022-08-09,Critical,1
77.0,2022-08-09,Non CIP,279
77.0,2022-08-09,Non Critical,8
77.0,2022-08-09,Serious,4
77.0,2022-08-10,Critical,4
77.0,2022-08-10,Non CIP,310
77.0,2022-08-10,Non Critical,14
77.0,2022-08-10,Serious,6
77.0,2022-08-11,Critical,1
77.0,2022-08-11,Non CIP,296
77.0,2022-08-11,Non Critical,10
77.0,2022-08-11,Serious,3
77.0,2022-08-12,Critical,4
77.0,2022-08-12,Non CIP,295
77.0,2022-08-12,Non Critical,4
77.0,2022-08-12,Serious,5
77.0,2022-08-13,Critical,6
77.0,2022-08-13,Non CIP,290
77.0,2022-08-13,Non Critical,9
77.0,2022-08-13,Serious,5
77.0,2022-08-14,Critical,1
77.0,2022-08-14,Non CIP,298
77.0,2022-08-14,Non Critical,13
77.0,2022-08-14,Serious,6
77.0,2022-08-15,Critical,3
77.0,2022-08-15,Non CIP,250
77.0,2022-08-15,Non Critical,10
77.0,2022-08-15,Serious,2
77.0,2022-08-16,Critical,1
77.0,2022-08-16,Non CIP,288
77.0,2022-08-16,Non Critical,4
77.0,2022-08-16,Serious,2
77.0,2022-08-17,Critical,1
77.0,2022-08-17,Non CIP,294
77.0,2022-08-17,Non Critical,6
77.0,2022-08-17,Serious,3
77.0,2022-08-18,Critical,5
77.0,2022-08-18,Non CIP,248
77.0,2022-08-18,Non Critical,11
77.0,2022-08-18,Serious,6
77.0,2022-08-19,Critical,4
77.0,2022-08-19,Non CIP,291
77.0,2022-08-19,Non Critical,6
77.0,2022-08-19,Serious,7
77.0,2022-08-20,Critical,1
77.0,2022-08-20,Non CIP,279
77.0,2022-08-20,Non Critical,8
77.0,2022-08-21,Critical,7
77.0,2022-08-21,Non CIP,246
77.0,2022-08-21,Non Critical,9
77.0,2022-08-21,Serious,5
77.0,2022-08-22,Critical,2
77.0,2022-08-22,Non CIP,248
77.0,2022-08-22,Non Critical,12
77.0,2022-08-22,Serious,1
77.0,2022-08-23,Critical,6
77.0,2022-08-23,Non CIP,289
77.0,2022-08-23,Non Critical,9
77.0,2022-08-23,Serious,3
77.0,2022-08-24,Critical,3
77.0,2022-08-24,Non CIP,282
77.0,2022-08-24,Non Critical,10
77.0,2022-08-24,Serious,6
77.0,2022-08-25,Critical,4
77.0,2022-08-25,Non CIP,289
77.0,2022-08-25,Non Critical,8
77.0,2022-08-25,Serious,5
77.0,2022-08-26,Critical,2
77.0,2022-08-26,Non CIP,311
77.0,2022-08-26,Non Critical,10
77.0,2022-08-26,Serious,5
77.0,2022-08-27,Critical,2
77.0,2022-08-27,Non CIP,293
77.0,2022-08-27,Non Critical,9
77.0,2022-08-27,Serious,4
77.0,2022-08-28,Critical,5
77.0,2022-08-28,Non CIP,312
77.0,2022-08-28,Non Critical,7
77.0,2022-08-28,Serious,6
77.0,2022-08-29,Critical,7
77.0,2022-08-29,Non CIP,264
77.0,2022-08-29,Non Critical,11
77.0,2022-08-29,Serious,6
77.0,2022-08-30,Critical,4
77.0,2022-08-30,Non CIP,300
77.0,2022-08-30,Non Critical,9
77.0,2022-08-30,Serious,1
77.0,2022-08-31,Critical,1
77.0,2022-08-31,Non CIP,309
77.0,2022-08-31,Non Critical,11
77.0,2022-08-31,Serious,6
77.0,2022-09-01,Critical,1
77.0,2022-09-01,Non CIP,312
77.0,2022-09-01,Non Critical,15
77.0,2022-09-01,Serious,3
77.0,2022-09-02,Critical,1
77.0,2022-09-02,Non CIP,287
77.0,2022-09-02,Non Critical,5
77.0,2022-09-02,Serious,5
77.0,2022-09-03,Critical,1
77.0,2022-09-03,Non CIP,288
77.0,2022-09-03,Non Critical,10
77.0,2022-09-03,Serious,4
77.0,2022-09-04,Critical,2
77.0,2022-09-04,Non CIP,252
77.0,2022-09-04,Non Critical,7
77.0,2022-09-04,Serious,4
77.0,2022-09-05,Critical,17
77.0,2022-09-05,Non CIP,245
77.0,2022-09-05,Non Critical,15
77.0,2022-09-05,Serious,3
77.0,2022-09-06,Critical,3
77.0,2022-09-06,Non CIP,284
77.0,2022-09-06,Non Critical,7
77.0,2022-09-06,Serious,8
77.0,2022-09-07,Critical,5
77.0,2022-09-07,Non CIP,280
77.0,2022-09-07,Non Critical,10
77.0,2022-09-07,Serious,7
77.0,2022-09-08,Critical,4
77.0,2022-09-08,Non CIP,294
77.0,2022-09-08,Non Critical,20
77.0,2022-09-08,Serious,3
77.0,2022-09-09,Critical,1
77.0,2022-09-09,Non CIP,305
77.0,2022-09-09,Non Critical,5
77.0,2022-09-09,Serious,7
77.0,2022-09-10,Critical,4
77.0,2022-09-10,Non CIP,321
77.0,2022-09-10,Non Critical,12
77.0,2022-09-10,Serious,2
77.0,2022-09-11,Critical,5
77.0,2022-09-11,Non CIP,287
77.0,2022-09-11,Non Critical,5
77.0,2022-09-11,Serious,4
77.0,2022-09-12,Critical,2
77.0,2022-09-12,Non CIP,288
77.0,2022-09-12,Non Critical,4
77.0,2022-09-12,Serious,6
77.0,2022-09-13,Critical,5
77.0,2022-09-13,Non CIP,346
77.0,2022-09-13,Non Critical,10
77.0,2022-09-14,Critical,5
77.0,2022-09-14,Non CIP,313
77.0,2022-09-14,Non Critical,8
77.0,2022-09-14,Serious,14
77.0,2022-09-15,Non CIP,336
77.0,2022-09-15,Non Critical,7
77.0,2022-09-15,Serious,4
77.0,2022-09-16,Critical,1
77.0,2022-09-16,Non CIP,324
77.0,2022-09-16,Non Critical,4
77.0,2022-09-16,Serious,4
77.0,2022-09-17,Critical,3
77.0,2022-09-17,Non CIP,262
77.0,2022-09-17,Non Critical,9
77.0,2022-09-17,Serious,4
77.0,2022-09-18,Critical,2
77.0,2022-09-18,Non CIP,315
77.0,2022-09-18,Non Critical,8
77.0,2022-09-19,Critical,5
77.0,2022-09-19,Non CIP,260
77.0,2022-09-19,Non Critical,16
77.0,2022-09-19,Serious,6
77.0,2022-09-20,Critical,4
77.0,2022-09-20,Non CIP,298
77.0,2022-09-20,Non Critical,12
77.0,2022-09-20,Serious,2
77.0,2022-09-21,Critical,4
77.0,2022-09-21,Non CIP,309
77.0,2022-09-21,Non Critical,11
77.0,2022-09-21,Serious,2
77.0,2022-09-22,Critical,2
77.0,2022-09-22,Non CIP,281
77.0,2022-09-22,Non Critical,3
77.0,2022-09-22,Serious,3
77.0,2022-09-23,Critical,1
77.0,2022-09-23,Non CIP,343
77.0,2022-09-23,Non Critical,4
77.0,2022-09-23,Serious,4
77.0,2022-09-24,Critical,3
77.0,2022-09-24,Non CIP,277
77.0,2022-09-24,Non Critical,6
77.0,2022-09-24,Serious,5
77.0,2022-09-25,Critical,2
77.0,2022-09-25,Non CIP,306
77.0,2022-09-25,Non Critical,4
77.0,2022-09-25,Serious,2
77.0,2022-09-26,Critical,2
77.0,2022-09-26,Non CIP,256
77.0,2022-09-26,Non Critical,6
77.0,2022-09-26,Serious,7
77.0,2022-09-27,Critical,6
77.0,2022-09-27,Non CIP,286
77.0,2022-09-27,Non Critical,4
77.0,2022-09-27,Serious,7
77.0,2022-09-28,Critical,6
77.0,2022-09-28,Non CIP,252
77.0,2022-09-28,Non Critical,12
77.0,2022-09-28,Serious,2
77.0,2022-09-29,Critical,6
77.0,2022-09-29,Non CIP,282
77.0,2022-09-29,Non Critical,7
77.0,2022-09-29,Serious,6
77.0,2022-09-30,Critical,3
77.0,2022-09-30,Non CIP,327
77.0,2022-09-30,Non Critical,6
77.0,2022-09-30,Serious,2
77.0,2022-10-01,Critical,3
77.0,2022-10-01,Non CIP,344
77.0,2022-10-01,Non Critical,9
77.0,2022-10-01,Serious,3
77.0,2022-10-02,Critical,1
77.0,2022-10-02,Non CIP,304
77.0,2022-10-02,Non Critical,5
77.0,2022-10-02,Serious,6
77.0,2022-10-03,Critical,7
77.0,2022-10-03,Non CIP,278
77.0,2022-10-03,Non Critical,7
77.0,2022-10-03,Serious,3
77.0,2022-10-04,Critical,3
77.0,2022-10-04,Non CIP,303
77.0,2022-10-04,Non Critical,10
77.0,2022-10-04,Serious,4
77.0,2022-10-05,Critical,3
77.0,2022-10-05,Non CIP,254
77.0,2022-10-05,Non Critical,10
77.0,2022-10-05,Serious,8
77.0,2022-10-06,Critical,2
77.0,2022-10-06,Non CIP,303
77.0,2022-10-06,Non Critical,9
77.0,2022-10-06,Serious,3
77.0,2022-10-07,Critical,3
77.0,2022-10-07,Non CIP,339
77.0,2022-10-07,Non Critical,8
77.0,2022-10-07,Serious,1
77.0,2022-10-08,Critical,8
77.0,2022-10-08,Non CIP,297
77.0,2022-10-08,Non Critical,6
77.0,2022-10-08,Serious,4
77.0,2022-10-09,Critical,2
77.0,2022-10-09,Non CIP,311
77.0,2022-10-09,Non Critical,9
77.0,2022-10-09,Serious,2
77.0,2022-10-10,Critical,4
77.0,2022-10-10,Non CIP,260
77.0,2022-10-10,Non Critical,8
77.0,2022-10-10,Serious,4
77.0,2022-10-11,Critical,7
77.0,2022-10-11,Non CIP,256
77.0,2022-10-11,Non Critical,14
77.0,2022-10-11,Serious,6
77.0,2022-10-12,Critical,2
77.0,2022-10-12,Non CIP,301
77.0,2022-10-12,Non Critical,12
77.0,2022-10-12,Serious,3
77.0,2022-10-13,Critical,2
77.0,2022-10-13,Non CIP,283
77.0,2022-10-13,Non Critical,6
77.0,2022-10-13,Serious,7
77.0,2022-10-14,Critical,3
77.0,2022-10-14,Non CIP,334
77.0,2022-10-14,Non Critical,9
77.0,2022-10-14,Serious,4
77.0,2022-10-15,Critical,2
77.0,2022-10-15,Non CIP,270
77.0,2022-10-15,Non Critical,4
77.0,2022-10-15,Serious,3
77.0,2022-10-16,Critical,5
77.0,2022-10-16,Non CIP,311
77.0,2022-10-16,Non Critical,4
77.0,2022-10-16,Serious,2
77.0,2022-10-17,Critical,3
77.0,2022-10-17,Non CIP,275
77.0,2022-10-17,Non Critical,10
77.0,2022-10-17,Serious,5
77.0,2022-10-18,Critical,4
77.0,2022-10-18,Non CIP,316
77.0,2022-10-18,Non Critical,8
77.0,2022-10-18,Serious,7
77.0,2022-10-19,Critical,4
77.0,2022-10-19,Non CIP,295
77.0,2022-10-19,Non Critical,12
77.0,2022-10-19,Serious,3
77.0,2022-10-20,Critical,1
77.0,2022-10-20,Non CIP,329
77.0,2022-10-20,Non Critical,5
77.0,2022-10-20,Serious,4
77.0,2022-10-21,Critical,2
77.0,2022-10-21,Non CIP,306
77.0,2022-10-21,Non Critical,8
77.0,2022-10-21,Serious,2
77.0,2022-10-22,Critical,2
77.0,2022-10-22,Non CIP,290
77.0,2022-10-22,Non Critical,9
77.0,2022-10-22,Serious,5
77.0,2022-10-23,Critical,1
77.0,2022-10-23,Non CIP,285
77.0,2022-10-23,Non Critical,7
77.0,2022-10-23,Serious,6
77.0,2022-10-24,Critical,1
77.0,2022-10-24,Non CIP,303
77.0,2022-10-24,Non Critical,12
77.0,2022-10-24,Serious,1
77.0,2022-10-25,Critical,1
77.0,2022-10-25,Non CIP,318
77.0,2022-10-25,Non Critical,8
77.0,2022-10-25,Serious,8
77.0,2022-10-26,Critical,2
77.0,2022-10-26,Non CIP,314
77.0,2022-10-26,Non Critical,7
77.0,2022-10-26,Serious,5
77.0,2022-10-27,Critical,1
77.0,2022-10-27,Non CIP,324
77.0,2022-10-27,Non Critical,8
77.0,2022-10-27,Serious,3
77.0,2022-10-28,Critical,1
77.0,2022-10-28,Non CIP,344
77.0,2022-10-28,Non Critical,11
77.0,2022-10-28,Serious,5
77.0,2022-10-29,Critical,6
77.0,2022-10-29,Non CIP,335
77.0,2022-10-29,Non Critical,4
77.0,2022-10-29,Serious,2
77.0,2022-10-30,Critical,4
77.0,2022-10-30,Non CIP,339
77.0,2022-10-30,Non Critical,9
77.0,2022-10-30,Serious,5
77.0,2022-10-31,Critical,4
77.0,2022-10-31,Non CIP,322
77.0,2022-10-31,Non Critical,13
77.0,2022-10-31,Serious,7
77.0,2022-11-01,Critical,5
77.0,2022-11-01,Non CIP,316
77.0,2022-11-01,Non Critical,9
77.0,2022-11-01,Serious,7
77.0,2022-11-02,Critical,3
77.0,2022-11-02,Non CIP,323
77.0,2022-11-02,Non Critical,14
77.0,2022-11-02,Serious,11
77.0,2022-11-03,Critical,4
77.0,2022-11-03,Non CIP,358
77.0,2022-11-03,Non Critical,11
77.0,2022-11-03,Serious,5
77.0,2022-11-04,Critical,1
77.0,2022-11-04,Non CIP,359
77.0,2022-11-04,Non Critical,14
77.0,2022-11-04,Serious,1
77.0,2022-11-05,Critical,7
77.0,2022-11-05,Non CIP,283
77.0,2022-11-05,Non Critical,6
77.0,2022-11-05,Serious,5
77.0,2022-11-06,Critical,3
77.0,2022-11-06,Non CIP,319
77.0,2022-11-06,Non Critical,6
77.0,2022-11-06,Serious,2
77.0,2022-11-07,Critical,4
77.0,2022-11-07,Non CIP,291
77.0,2022-11-07,Non Critical,6
77.0,2022-11-07,Serious,4
77.0,2022-11-08,Critical,2
77.0,2022-11-08,Non CIP,339
77.0,2022-11-08,Non Critical,13
77.0,2022-11-08,Serious,3
77.0,2022-11-09,Critical,3
77.0,2022-11-09,Non CIP,329
77.0,2022-11-09,Non Critical,10
77.0,2022-11-09,Serious,5
77.0,2022-11-10,Critical,2
77.0,2022-11-10,Non CIP,343
77.0,2022-11-10,Non Critical,9
77.0,2022-11-10,Serious,3
77.0,2022-11-11,Critical,3
77.0,2022-11-11,Non CIP,291
77.0,2022-11-11,Non Critical,11
77.0,2022-11-11,Serious,8
77.0,2022-11-12,Critical,2
77.0,2022-11-12,Non CIP,317
77.0,2022-11-12,Non Critical,9
77.0,2022-11-12,Serious,6
77.0,2022-11-13,Critical,1
77.0,2022-11-13,Non CIP,312
77.0,2022-11-13,Non Critical,11
77.0,2022-11-13,Serious,10
77.0,2022-11-14,Critical,7
77.0,2022-11-14,Non CIP,352
77.0,2022-11-14,Non Critical,10
77.0,2022-11-15,Critical,3
77.0,2022-11-15,Non CIP,342
77.0,2022-11-15,Non Critical,8
77.0,2022-11-15,Serious,8
77.0,2022-11-16,Critical,5
77.0,2022-11-16,Non CIP,294
77.0,2022-11-16,Non Critical,8
77.0,2022-11-16,Serious,4
77.0,2022-11-17,Critical,1
77.0,2022-11-17,Non CIP,309
77.0,2022-11-17,Non Critical,10
77.0,2022-11-17,Serious,3
77.0,2022-11-18,Critical,3
77.0,2022-11-18,Non CIP,294
77.0,2022-11-18,Non Critical,6
77.0,2022-11-18,Serious,5
77.0,2022-11-19,Critical,3
77.0,2022-11-19,Non CIP,287
77.0,2022-11-19,Non Critical,4
77.0,2022-11-19,Serious,5
77.0,2022-11-20,Critical,2
77.0,2022-11-20,Non CIP,307
77.0,2022-11-20,Non Critical,5
77.0,2022-11-20,Serious,4
77.0,2022-11-21,Critical,2
77.0,2022-11-21,Non CIP,297
77.0,2022-11-21,Non Critical,6
77.0,2022-11-21,Serious,6
77.0,2022-11-22,Critical,4
77.0,2022-11-22,Non CIP,311
77.0,2022-11-22,Non Critical,6
77.0,2022-11-22,Serious,5
77.0,2022-11-23,Critical,2
77.0,2022-11-23,Non CIP,329
